landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,label
0.4653638005256653,0.7531735897064209,-4.309296173232724e-07,0.51964271068573,0.7168369889259338,-0.01285477727651596,0.5532832741737366,0.6302156448364258,-0.014909764751791954,0.5665059089660645,0.5499177575111389,-0.01772899553179741,0.5653088092803955,0.48658686876296997,-0.01672869548201561,0.5297253131866455,0.5537711381912231,-0.004127314314246178,0.536270260810852,0.48410511016845703,-0.02594532072544098,0.5335421562194824,0.5571513772010803,-0.03323644772171974,0.5285239219665527,0.591863214969635,-0.03388140723109245,0.49712592363357544,0.5507499575614929,-0.006109476555138826,0.5042534470558167,0.49623343348503113,-0.02865295112133026,0.5041593909263611,0.582369327545166,-0.02959330938756466,0.49891573190689087,0.6023792624473572,-0.024761943146586418,0.46402329206466675,0.5579004883766174,-0.011928043328225613,0.47188645601272583,0.504371166229248,-0.03730476647615433,0.47589412331581116,0.5901377201080322,-0.02638142742216587,0.4716077446937561,0.6137810349464417,-0.012323289178311825,0.42942774295806885,0.5707162618637085,-0.018574096262454987,0.44153401255607605,0.5249028205871582,-0.03298640996217728,0.4488460421562195,0.5825576186180115,-0.021822437644004822,0.44527193903923035,0.6068880558013916,-0.009279010817408562,A
0.41265666484832764,1.0202564001083374,-8.169231477950234e-07,0.49663659930229187,0.9511460065841675,-0.024974942207336426,0.5527621507644653,0.8016050457954407,-0.025441410019993782,0.572437047958374,0.6572027802467346,-0.02135835774242878,0.5699159502983093,0.5544790625572205,-0.0058860816061496735,0.5043230056762695,0.6630668640136719,-0.01887611672282219,0.519019603729248,0.5602239966392517,-0.05314158275723457,0.5125511884689331,0.716302752494812,-0.06386752426624298,0.5007641911506653,0.7407049536705017,-0.06740672886371613,0.4333284795284271,0.6763604283332825,-0.01733446680009365,0.45421239733695984,0.598366916179657,-0.055496182292699814,0.460181325674057,0.7697799801826477,-0.06372444331645966,0.4497053027153015,0.7609367370605469,-0.06504006683826447,0.37472835183143616,0.7059697508811951,-0.019663380458950996,0.3915359079837799,0.6209706664085388,-0.05849873274564743,0.4045657515525818,0.7783898115158081,-0.040341705083847046,0.3941132426261902,0.7778868675231934,-0.02233172580599785,0.31810829043388367,0.7290424704551697,-0.023113124072551727,0.32941150665283203,0.669806957244873,-0.04128442332148552,0.35215985774993896,0.7796365022659302,-0.01871168240904808,0.3485810458660126,0.7983229160308838,0.0015061433659866452,A
0.4070303738117218,1.0305086374282837,-8.662508435008931e-07,0.49705591797828674,0.9558936357498169,-0.021951641887426376,0.5552598237991333,0.805880606174469,-0.019823916256427765,0.5740385055541992,0.6585835218429565,-0.013593528419733047,0.5723772644996643,0.5537089705467224,0.004716035444289446,0.5074384808540344,0.6656022667884827,-0.01335251983255148,0.5235345959663391,0.5533090233802795,-0.04763815924525261,0.5153590440750122,0.7128705978393555,-0.05811421573162079,0.5033213496208191,0.7430912852287292,-0.06080887094140053,0.43521031737327576,0.6745540499687195,-0.012644882313907146,0.4567883312702179,0.5932716131210327,-0.05260505527257919,0.4605708122253418,0.7701809406280518,-0.06280171126127243,0.45016244053840637,0.7687656283378601,-0.06478945165872574,0.37499868869781494,0.7029693722724915,-0.01536058820784092,0.39325156807899475,0.6151705384254456,-0.05420484021306038,0.40445631742477417,0.7803834676742554,-0.034766897559165955,0.3938882052898407,0.7872769832611084,-0.015272578224539757,0.31636112928390503,0.7286859154701233,-0.01897813379764557,0.3281697630882263,0.6634443998336792,-0.03566810488700867,0.3498575985431671,0.7801780700683594,-0.010629972442984581,0.34442606568336487,0.8026922941207886,0.011814987286925316,A
0.4524037539958954,0.7497292757034302,-3.957353555961163e-07,0.5038064122200012,0.7141795754432678,-0.01442790124565363,0.5350027084350586,0.6259168982505798,-0.016722410917282104,0.5440952181816101,0.5453717708587646,-0.018470963463187218,0.5429264903068542,0.4863891899585724,-0.015365810133516788,0.5072580575942993,0.5511611700057983,-0.006796414963901043,0.5135828852653503,0.4850900173187256,-0.0283551923930645,0.5140640735626221,0.5607503056526184,-0.03421197459101677,0.5096533894538879,0.5879104137420654,-0.03422534838318825,0.47386953234672546,0.5542495250701904,-0.007249371148645878,0.4812987446784973,0.5046752095222473,-0.029737383127212524,0.48500534892082214,0.5928894281387329,-0.02982434071600437,0.47952452301979065,0.6014460325241089,-0.024818092584609985,0.4412199854850769,0.5660793781280518,-0.011479106731712818,0.4487559199333191,0.5191246271133423,-0.03698507323861122,0.45588839054107666,0.603520929813385,-0.025602102279663086,0.45177730917930603,0.6143397092819214,-0.011693456210196018,0.4083043932914734,0.5812709927558899,-0.016462165862321854,0.41827765107154846,0.5411694049835205,-0.030493635684251785,0.4272696375846863,0.5987005233764648,-0.019101306796073914,0.42321938276290894,0.6154489517211914,-0.006796593312174082,A
0.41453859210014343,0.7079511880874634,-3.4307205964978493e-07,0.4567387104034424,0.6908769011497498,-0.012348292395472527,0.48704832792282104,0.6279049515724182,-0.014979284256696701,0.5009580850601196,0.5638157725334167,-0.017538132146000862,0.5046852231025696,0.5140606760978699,-0.017008915543556213,0.473945677280426,0.5607746839523315,-0.005246386863291264,0.4778936505317688,0.5036648511886597,-0.024466177448630333,0.47220173478126526,0.5603622794151306,-0.0314812995493412,0.4674495756626129,0.5913167595863342,-0.03250902518630028,0.4466979205608368,0.5567693114280701,-0.005572143476456404,0.45059990882873535,0.5069202780723572,-0.026714079082012177,0.44868823885917664,0.5771775245666504,-0.02897837944328785,0.44550418853759766,0.5981030464172363,-0.02521510422229767,0.4194028973579407,0.5613347291946411,-0.009043943136930466,0.4236641228199005,0.5127384066581726,-0.03181104362010956,0.42614883184432983,0.5829517245292664,-0.023760780692100525,0.42403483390808105,0.604686975479126,-0.012131454423069954,0.391245573759079,0.5716003775596619,-0.0132344551384449,0.3985733389854431,0.5340635776519775,-0.027394559234380722,0.40397337079048157,0.5818856358528137,-0.020101046189665794,0.40260279178619385,0.6013537645339966,-0.01063456665724516,A
0.4287930727005005,0.896000325679779,-6.073216809454607e-07,0.5040522813796997,0.8516766428947449,-0.021175364032387733,0.5554817318916321,0.7079271078109741,-0.022608207538723946,0.5788410305976868,0.5826652646064758,-0.02260911837220192,0.5854408144950867,0.4926961362361908,-0.014658434316515923,0.5221579074859619,0.5884419083595276,-0.013154891319572926,0.5370588898658752,0.4880903959274292,-0.04425310716032982,0.5316941142082214,0.6065036058425903,-0.04954633116722107,0.5203957557678223,0.6423889398574829,-0.04758043959736824,0.4709755778312683,0.5882220268249512,-0.014475150033831596,0.4850890338420868,0.5110666751861572,-0.04690178111195564,0.4858837425708771,0.6562069058418274,-0.04468914866447449,0.4759587347507477,0.6613047122955322,-0.036370694637298584,0.419844388961792,0.6022358536720276,-0.021228989586234093,0.431581050157547,0.5303753614425659,-0.06030425429344177,0.438863068819046,0.6698155999183655,-0.04149894416332245,0.4312652051448822,0.6805302500724792,-0.02013598568737507,0.3677854537963867,0.6220689415931702,-0.028939325362443924,0.381345272064209,0.5613366365432739,-0.0525168851017952,0.39249494671821594,0.6557923555374146,-0.03528283163905144,0.3857349753379822,0.6778029203414917,-0.016920972615480423,A
0.4501298666000366,0.7971133589744568,-4.201013723559299e-07,0.5075266361236572,0.7572154402732849,-0.017192604020237923,0.546417772769928,0.6533257365226746,-0.019292013719677925,0.5583816170692444,0.5564703345298767,-0.02009650133550167,0.559699535369873,0.4852524399757385,-0.0149544021114707,0.515953004360199,0.5639060139656067,-0.008535260334610939,0.5254372358322144,0.49357911944389343,-0.03140580654144287,0.5223140716552734,0.5785520672798157,-0.0360514372587204,0.5143640637397766,0.6045812368392944,-0.03523504361510277,0.4771067202091217,0.5637170672416687,-0.008628121577203274,0.48747628927230835,0.5117455124855042,-0.032410383224487305,0.48911672830581665,0.6148409247398376,-0.03162134811282158,0.48104357719421387,0.6186369061470032,-0.02600155770778656,0.4391801059246063,0.5759141445159912,-0.012933610938489437,0.44754743576049805,0.5234724283218384,-0.04097159206867218,0.4552835524082184,0.6202218532562256,-0.028021473437547684,0.44883936643600464,0.6276854872703552,-0.01301505696028471,0.4002656638622284,0.5934633612632751,-0.01808234676718712,0.4119338393211365,0.5504481792449951,-0.03456917777657509,0.4221898019313812,0.6157865524291992,-0.02230793982744217,0.41648945212364197,0.6306113004684448,-0.009006455540657043,A
0.47596949338912964,0.7373782396316528,-4.053739246501209e-07,0.5288264155387878,0.7085263133049011,-0.012752422131597996,0.5629436373710632,0.6295655369758606,-0.015624132007360458,0.5767646431922913,0.5541101694107056,-0.018974391743540764,0.5793604850769043,0.49340561032295227,-0.018448391929268837,0.5400067567825317,0.552168071269989,-0.007109681610018015,0.5522496700286865,0.48797208070755005,-0.0281654205173254,0.5490854382514954,0.5608248710632324,-0.03365205600857735,0.5406444072723389,0.59187251329422,-0.033250629901885986,0.5089735388755798,0.5487333536148071,-0.009151039645075798,0.5217287540435791,0.4992832541465759,-0.031059682369232178,0.519607663154602,0.5868487358093262,-0.030897196382284164,0.5109282732009888,0.6016726493835449,-0.025811703875660896,0.4771535098552704,0.553811252117157,-0.014721748419106007,0.491212397813797,0.5046718120574951,-0.04026249423623085,0.49203553795814514,0.5910420417785645,-0.028761425986886024,0.48385900259017944,0.6086746454238892,-0.01460065133869648,0.4431038200855255,0.5637246370315552,-0.020912280306220055,0.4596996605396271,0.520465075969696,-0.035870082676410675,0.4656006991863251,0.5785635709762573,-0.024511052295565605,0.45923206210136414,0.5992963314056396,-0.012097133323550224,A
0.4650447368621826,0.7577629685401917,-4.1450351773164584e-07,0.5173264741897583,0.7256529927253723,-0.012554746121168137,0.550419270992279,0.6426544189453125,-0.014406644739210606,0.563776433467865,0.5657280683517456,-0.016692325472831726,0.5631000399589539,0.5070909857749939,-0.014748970046639442,0.5255231857299805,0.569233238697052,-0.0033892435021698475,0.5337045192718506,0.5045342445373535,-0.025167733430862427,0.531261682510376,0.5777639746665955,-0.03252551704645157,0.5250868201255798,0.6059987545013428,-0.03348294273018837,0.49376386404037476,0.5677728652954102,-0.004915923811495304,0.5028316974639893,0.5198686718940735,-0.02714519388973713,0.5030507445335388,0.6049177050590515,-0.028041167184710503,0.496031790971756,0.6163030862808228,-0.02351691946387291,0.46185413002967834,0.5760036110877991,-0.010331325232982635,0.47074833512306213,0.5278464555740356,-0.03524983301758766,0.47548627853393555,0.6106520295143127,-0.024545174092054367,0.4699423015117645,0.6257163286209106,-0.011067048646509647,0.42877304553985596,0.5881522297859192,-0.01650014892220497,0.44060537219047546,0.5475296974182129,-0.03011460229754448,0.4489392936229706,0.603282630443573,-0.019203046336770058,0.4449406564235687,0.6220641732215881,-0.007268247194588184,A
0.4056031405925751,0.9629018902778625,-8.472320587316062e-07,0.48821356892585754,0.929905891418457,-0.0487995520234108,0.5613695383071899,0.8038749098777771,-0.06935511529445648,0.5766324996948242,0.6791408658027649,-0.08325912058353424,0.5725887417793274,0.5796582102775574,-0.08647526055574417,0.49799644947052,0.6398613452911377,-0.05893255025148392,0.5151535868644714,0.628875195980072,-0.10654973983764648,0.5131043791770935,0.7902159094810486,-0.119925357401371,0.5025696754455566,0.8107130527496338,-0.12564906477928162,0.4190058708190918,0.6349983215332031,-0.05469229817390442,0.4388028085231781,0.6813660860061646,-0.10695435106754303,0.4527655839920044,0.8494457602500916,-0.11137028783559799,0.44991734623908997,0.8402130007743835,-0.11009014397859573,0.35277050733566284,0.6652737259864807,-0.056481096893548965,0.37165218591690063,0.7328181862831116,-0.10474085062742233,0.3911938965320587,0.8720751404762268,-0.08470991253852844,0.3898502290248871,0.8577685952186584,-0.06681697815656662,0.2918882369995117,0.6988692879676819,-0.06285444647073746,0.30582061409950256,0.7853127717971802,-0.08947513997554779,0.3309992849826813,0.8783630132675171,-0.07691534608602524,0.3329729735851288,0.866119921207428,-0.06500963866710663,A
0.4151609241962433,0.7034806609153748,-3.4576561347421375e-07,0.4563598334789276,0.6911489367485046,-0.013254653662443161,0.48835426568984985,0.6275476813316345,-0.01603502593934536,0.5040554404258728,0.5600408911705017,-0.018338920548558235,0.5041078925132751,0.5089911222457886,-0.0173895675688982,0.47361835837364197,0.5562554001808167,-0.006460211705416441,0.4779691696166992,0.49877187609672546,-0.026090826839208603,0.47223442792892456,0.5563426613807678,-0.033259738236665726,0.46714553236961365,0.5875695943832397,-0.03418740630149841,0.44630739092826843,0.5523552298545837,-0.005987069569528103,0.4500456154346466,0.5026589035987854,-0.027278002351522446,0.44867774844169617,0.5744019746780396,-0.02922709286212921,0.4456843137741089,0.5959401726722717,-0.02504924312233925,0.41904568672180176,0.5564942955970764,-0.008719544857740402,0.42224857211112976,0.5088443160057068,-0.03158864378929138,0.42582693696022034,0.5806449055671692,-0.023156626150012016,0.42424559593200684,0.6040157675743103,-0.011116283014416695,0.39108070731163025,0.5656294822692871,-0.012233076617121696,0.39730799198150635,0.5288176536560059,-0.026334261521697044,0.4032304286956787,0.577416181564331,-0.018938498571515083,0.402641624212265,0.597520112991333,-0.009271150454878807,A
0.42325788736343384,0.9935475587844849,-7.731468372185191e-07,0.5004957914352417,0.9399634599685669,-0.039944350719451904,0.569092869758606,0.8047309517860413,-0.05551610514521599,0.5824786424636841,0.6725740432739258,-0.06584393978118896,0.5817354917526245,0.5765630602836609,-0.06535965949296951,0.5124669671058655,0.6395325064659119,-0.041724707931280136,0.5301048159599304,0.6050255298614502,-0.08503161370754242,0.5229564309120178,0.7681707143783569,-0.0974007323384285,0.5094414353370667,0.7913920879364014,-0.10268120467662811,0.43373820185661316,0.6385341882705688,-0.0396328829228878,0.45722445845603943,0.6515653729438782,-0.08947300910949707,0.46462109684944153,0.8268919587135315,-0.0970793068408966,0.4585975408554077,0.8139029145240784,-0.09822200983762741,0.36936455965042114,0.6711753606796265,-0.04272914677858353,0.39009711146354675,0.6985657215118408,-0.09022817015647888,0.4029944837093353,0.84518963098526,-0.07068268954753876,0.39781126379966736,0.8287094235420227,-0.05275203287601471,0.30970606207847595,0.7042598724365234,-0.04887989163398743,0.320425808429718,0.7454867959022522,-0.07444540411233902,0.3426463305950165,0.8458525538444519,-0.05792352557182312,0.34305351972579956,0.8376525640487671,-0.04276265203952789,A
